Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Girlfriend cocoa butter Lotion 500ml,Non-pharmaceuticals,,2211271844240,,38,44.7368,55.0,,0,0,1,0,1,Exp: 02/26,,0,0,1,2
QueenElizabeth Lotion 400,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
QueenElizabeth Lotion 250ml,Pharmaceuticals,,2309071756280,,9,50,13.5,,0,0,0,0,1,,,,,,
QueenElizabeth Cream 125m,Non-pharmaceuticals,,2211271806187,,8.92,40.1345,12.5,,0,0,1,0,1,Exp: 05/26,,0,0,1,2
QueenElizabeth Cream 250m,Non-pharmaceuticals,,2211271808488,,9,44.4444,13.0,,0,0,1,0,1,Exp: 05/26,,0,0,1,2
Vaseline Cream 250ml,Pharmaceuticals,,,,35,40,49.0,,1,1,0,0,0,,,,,,
Vaseline Cream 100ml,Pharmaceuticals,,,,17,41.1765,24.0,,1,1,0,0,0,,,,,,
Eversheen Cream S/S,Non-pharmaceuticals,,2211271809454,,10,45,14.5,,0,0,1,0,1,Exp: 04/25,,0,0,1,2
Cussons Baby Oil 100ml,Non-pharmaceuticals,,2307211822529,,12,66.6667,20.0,,0,0,0,0,1,,,,,,
Cussons Baby Lotion 100ml,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Cussons Baby Soap 70g,Non-pharmaceuticals,,2211271812232,,1.6,212.5,5.0,,0,0,1,0,1,Exp: 04/26,,0,0,1,2
Yazz Panty Liner,Non-pharmaceuticals,,2211271818302,,11.4,40.3509,16.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,2
Propa Lady Panty Liner,Non-pharmaceuticals,,2211271817459,,11.4,40.3509,16.0,,0,0,1,0,1,Exp: 06/26,,0,0,1,2
Always Ultra Night Pad,Non-pharmaceuticals,,2211271801243,,15,66.6667,25.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,2
Yazz Sanitary Pad,Non-pharmaceuticals,,2305131749391,,14,42.8571,20.0,,0,0,0,0,1,,,,,,
Huggies Wipes,Pharmaceuticals,,,,16,46.875,23.5,,0,0,0,0,1,,,,,,
Faytex Classic Pad,Pharmaceuticals,,,,10,100,20.0,,0,0,0,0,1,,,,,,
Molfix Daiper Junior 5/7,Non-pharmaceuticals,,2211271748173,,15.71,40.0382,22.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,3
Adult Dia Fitright  Extra,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Canped Adult Diaper,Non-pharmaceuticals,,2211271746087,,67.85,40.0147,95.0,,0,0,1,0,1,Exp: 08/26,,0,0,1,2
Magic Shaving Cream,Non-pharmaceuticals,,2211280935328,,55,43.6364,79.0,,0,0,1,0,1,,,0,0,1,2
Anafranil Tab 25mg (30 Tabs),Pharmaceuticals,,2212172146259,,3.7,116.2162,8.0,,0,0,1,0,1,Exp: 05/23,,0,0,1,1
Samocid,Non-pharmaceuticals,,2211280759306,,60.7,40.0329,85.0,,0,0,1,0,1,Exp: 08/25,,0,0,1,2
Avamys Nasal Spray,Pharmaceuticals,,2212180029438,,161.85,45.1962,235.0,,0,0,1,0,1,Exp: 05/23,,0,0,1,1
ATORVASTATIN 20MG (TEVA),Pharmaceuticals,,2212191029571,,69.8,40.4011,98.0,,0,0,1,0,1,Exp: 06/23,,0,0,1,1
ATORVASTATIN 40MG (TEVA),Pharmaceuticals,,2212191026464,,38.8,93.299,75.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Daflon 500mg,Pharmaceuticals,,2212170018244,,6,41.6667,8.5,,0,0,1,0,1,Exp: 11/25,,0,0,1,1
DULCOLAX 10MG SUPP,Pharmaceuticals,,2212252143147,,6,50,9.0,,0,0,1,0,1,,,10,0,1,5
Ibucap caps,Pharmaceuticals,,2212191004349,,3.76,59.5745,6.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Surfaz Sn cream,Pharmaceuticals,,,,26,46.1538,38.0,,0,0,0,0,1,,,0,0,1,5
Redsun Caps 100mg,Pharmaceuticals,,2212172200067,,1.38,262.3188,5.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Redsun Oral jelly,Pharmaceuticals,,2212172202139,,2.49,100.8032,5.0,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Basecam 20mg Tab,Pharmaceuticals,,2212191003502,,2,100,4.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Wormplex Susp,Pharmaceuticals,,2212172124585,,15,46.6667,22.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Huggies Diaper,Non-pharmaceuticals,,2408091455088,,57.1,40.1051,80.0,,0,0,0,0,1,,,,,,
Power Zone 950ML,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Aqueous Body Cream 100g Pine wood,Non-pharmaceuticals,,2211280839411,,36.63,61.0702,59.0,,0,0,1,0,1,,,0,0,1,2
Joy Ointment s/s 40g,Non-pharmaceuticals,,2211280813541,,7.7,55.8442,12.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,3
Chocho Creme Skin Restorer,Non-pharmaceuticals,,2211280825223,,13.57,40.0147,19.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,2
Sivoderm Pomade,Non-pharmaceuticals,,2211280831002,,11,45.4545,16.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,2
Sivoderm Powder S/S,Pharmaceuticals,,2305131803291,,8,62.5,13.0,,0,0,0,0,1,,,,,,
Stay Young Face & Body Cream m/s,Non-pharmaceuticals,,2211280833358,,14.28,40.056,20.0,,0,0,1,0,1,Exp: 06/25,,0,0,1,2
Stay Young Face & Body Cream s/s,Non-pharmaceuticals,,2211280832504,,7.14,40.056,10.0,,0,0,1,0,1,Exp: 06/25,,0,0,1,2
Ichthammol Ointment,Non-pharmaceuticals,,2211280822123,,13.92,40.0862,19.5,,0,0,1,0,1,Exp: 07/23,,0,0,1,2
Lucozade can,Non-pharmaceuticals,,2211281812376,,12.9,55.0388,20.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,2
Don simon 1 Ltre,Non-pharmaceuticals,,2211291653532,,20,40,28.0,,0,0,1,0,1,EXP  7/23,,5,0,1,5
Oral B duets fortes Family Size Tpaste,Non-pharmaceuticals,,2211281003484,,12.14,40.0329,17.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,2
Oral B  93g,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Colgate Herbal Tpaste Valupack,Non-pharmaceuticals,,2211280947116,,23,47.8261,34.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,2
Apetatrust Tab,Pharmaceuticals,,2212141503526,,30.7,40.0651,43.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Enacef Tablet  500mg,Pharmaceuticals,,2408071939591,,6,50,9.0,,0,0,0,0,1,,,,,,
Axacef Tabs 500mg,Pharmaceuticals,,2212191145493,,9.2,46.7391,13.5,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Axacef Tabs 250mg,Pharmaceuticals,,2212191146230,,5,40,7.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Flagyl Suspension 200mg/5ml,Pharmaceuticals,,2211271144166,,60.71,40.0099,85.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,4
Alpha Vit-C 1000mg,Pharmaceuticals,,,,13,40,0.0,,0,0,0,0,0,,,,,,
Imodium 2mg Tab,Pharmaceuticals,,2212172056077,,32.1,40.1869,45.0,,0,0,1,0,1,Exp: 06/26,,0,0,1,1
Benylin Dry & Tickly Cough (UK),Pharmaceuticals,,2212141448247,,86,40.1163,120.5,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Zulu Extra Tab,Pharmaceuticals,,2212190901298,,7,57.1429,11.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Benylin mucus  max menthol cough syr,Pharmaceuticals,,,,113,45.1327,164.0,,0,0,0,0,1,,,0,0,1,2
Zulu Mr Tab,Pharmaceuticals,,2212190900345,,10,50,15.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Mentholdex  lozenges,Pharmaceuticals,,,,9.8,40,0.0,,0,0,0,0,0,,,,,,
Lav Feminine wash,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
C0mbamed,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Menthodex lozenges,Pharmaceuticals,,2212141520394,,15,66.6667,25.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Woods Peppermint Cough /Sachet,Pharmaceuticals,,2212141545144,,1.56,92.3077,3.0,,0,0,1,0,1,Exp: 09/25,,0,0,1,1
Rhinathiol Adult Syrup,Pharmaceuticals,,2212141105317,,64.86,46.4693,95.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Dragon Delay Spray,Pharmaceuticals,,2212172211421,,36.9,62.6016,60.0,,0,0,1,0,1,Exp: 04/27,,0,0,1,5
Procomil Delay spray,Pharmaceuticals,,2212172213265,,140,46.4286,205.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Clotri Denk pess 100mg,Pharmaceuticals,,2212170022289,,52.95,50.1416,79.5,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Flurest Cold & Flu Tabs,Pharmaceuticals,,2212141534254,,38.5,45.4545,56.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Calprofen Susp. 100ml/5mls,Pharmaceuticals,,2211260016573,,55.71,40.0108,78.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,3
Actified Multi Action Tabs 12s,Pharmaceuticals,,2212141530485,,10.6,46.2264,15.5,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Canesten cream,Pharmaceuticals,,2212170025129,,64.6,40.0929,90.5,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Canesten 2% thrush cream,Pharmaceuticals,,2212170034510,,100,40,140.0,,0,0,1,0,1,Exp: 06/25,,0,0,1,1
Carvedilol 6.25mg Tab (Exeter),Pharmaceuticals,,2212172325531,,21.8,46.789,32.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Ciprinol Tab 500mg,Pharmaceuticals,,2212201757241,,11,45.4545,16.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Cipro Denk 500mg Tab,Pharmaceuticals,,2212191212171,,8.23,51.8834,12.5,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Flucor night Caps,Pharmaceuticals,,2212201414489,,16.42,40.0731,23.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Finasteride 5mg Tab,Pharmaceuticals,,2212172100299,,100,40,140.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Glimeperide 2mg Tabs (Teva),Pharmaceuticals,,2212190820179,,16.07,40.0124,22.5,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Glimeperide 4mg Tabs (Teva),Pharmaceuticals,,2212190821145,,26,46.1538,38.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Lemsip Sachet 10'S,Pharmaceuticals,,2212141535282,,7.14,41,10.0674,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Thyroxine 100mg,Pharmaceuticals,,,,16,40,0.0,,0,0,0,0,0,,,,,,
Hm meter,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Disposable syringe 5ml,Pharmaceuticals,,2306162120401,,0.5,200,1.5,,0,0,0,0,1,,,,,,
Adalat LA (Nifedipine) 30mg,Pharmaceuticals,,2212172301450,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Advil pm tab20s,Pharmaceuticals,,,,0,0,0.0,,0,0,0,0,0,,,,,,
Anusol HC Supp,Pharmaceuticals,,2212201555502,,6.07,40.0329,8.5,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Artesunat inj 30mg,Pharmaceuticals,,2212201503343,,13.57,40.0147,19.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Artesunat inj 60mg,Pharmaceuticals,,2212201502148,,14.28,54.0616,22.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Terbinafine 1%cream-15g,Pharmaceuticals,,2212170030253,,18.21,40.0329,25.5,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Betatop 12.5mg tab,Pharmaceuticals,,,,0,0,0.0,,0,0,0,0,0,,,,,,
Betatop 12.5mg,Pharmaceuticals,,2212201706553,,2.3,52.1739,3.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Cafergot 1/100mg,Pharmaceuticals,,2212172004313,,2.85,40.3509,4.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Abl-foo2031crprodincaps30,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Daktacort Cream 15g,Pharmaceuticals,,2212141622067,,65.71,40.0091,92.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
Daktarin Tincture,Pharmaceuticals,,2212162340292,,132,45.4545,192.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Daonil 5mg Tab,Pharmaceuticals,,2212190827383,,1.7,47.0588,2.5,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
Royal Bee Honey 500ml Glass,Non-pharmaceuticals,,2211260217178,,42.85,40.0233,60.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,3
Royal Bee Honey 500ml,Non-pharmaceuticals,,2302092321499,,45,44.4444,65.0,,0,0,1,0,1,,,,,,
Amoxicillin Caps 500mg (Vega),Pharmaceuticals,,2212191055204,,25.52,48.9028,38.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Benylin 4Flu Syr 200ml,Pharmaceuticals,,,,99.8,45.2906,145.0,,0,0,0,0,1,,,,,,
Gliclazide 80mg UK,Pharmaceuticals,,2212190819005,,25.4,45.6693,37.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Labetalol 200mg UK/tab,Pharmaceuticals,,,,120,40,0.0,,0,0,0,0,0,,,,,,
Vermox Suspension 30ml (Ernest),Pharmaceuticals,,2212172125568,,47.39,47.7105,70.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Zentel Suspension 20ml (GOKALS),Pharmaceuticals,,2212172123342,,29,44.8276,42.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Salbutamol CFC-Free INH,Pharmaceuticals,,,,25,40,0.0,,0,0,0,0,0,,,,,,
Dermofix Cream 20g,Pharmaceuticals,,2212191549222,,39.28,40.0204,55.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Dostinex 0.5mg Tab,Pharmaceuticals,,2212172026308,,89.28,40.009,125.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Doxazosin 2gm Tab,Pharmaceuticals,,2212172006386,,0.71,40.8451,1.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Doxazosin 4mg Tab,Pharmaceuticals,,2212172002210,,1.07,40.1869,1.5,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Skyclav susp 228,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Joy Ointment L/s 280g,Non-pharmaceuticals,,2211280837110,,22.14,40.0181,31.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,2
Benylin 4 Flu Tab,Pharmaceuticals,,2212141522510,,2.8,60.7143,4.5,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Strepsils lozenges Menthol,Pharmaceuticals,,2212141603400,,4.72,48.3051,7.0,,0,0,1,0,1,Exp: 12/24,,24,116,1,1
Salbutamol  Inhaler,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Lonart DS 80/480 Tab,Pharmaceuticals,,2212191225300,,29,48.2759,43.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Lufart DS 80/480 Tab,Pharmaceuticals,,2212191224334,,25,44,36.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Madam Catherine,Pharmaceuticals,,2211271416041,,15.9,47.7987,23.5,,0,0,1,0,1,Exp: 06/23,,0,0,1,2
Ceclav  457mg Susp,Pharmaceuticals,,,,21,40,0.0,,0,0,0,0,0,,,,,,
Amovulin Susp.457mg,Pharmaceuticals,,,,24,40,0.0,,0,0,0,0,0,,,,,,
Amoxycilin caps 500mg x21,Pharmaceuticals,,,,27.98,40,0.0,,0,0,0,0,0,,,,,,
S/S C.L.O 60'S caps,Pharmaceuticals,,,,81.04,40,0.0,,0,0,0,0,0,,,,,,
Amocyl caps 500mg Eskay,Pharmaceuticals,,,,63.25,40,0.0,,0,0,0,0,0,,,,,,
Olanzapine 10mg Tab ,Pharmaceuticals,,2212172015562,,37.14,56.1659,58.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Spanish fliege Liq.,Pharmaceuticals,,2212191410386,,79,45.5696,115.0,,0,0,1,0,1,Exp: 07/25,,0,0,1,1
Potassium Nitrate,Non-pharmaceuticals,,2211280810274,,5.71,40.1051,8.0,,0,0,1,0,1,Exp: 02/23,,0,0,1,2
Wellwoman Plus Cap,Pharmaceuticals,,2305222208301,,170.84,63.896,280.0,,0,0,0,0,1,,,,,,
Wellwoman Orig. 30's,Pharmaceuticals,,2212162126377,,171.77,45.5435,250.0,,1,1,1,0,1,Exp: 08/24,,0,0,1,1
Aptamil 2 (400g) Tin,Non-pharmaceuticals,,2211260210070,,95,42.1053,135.0,,0,0,1,0,1,Exp: 02/23,,0,0,1,1
Postinor 2 Gen.,Pharmaceuticals,,,,3,40,0.0,,0,0,0,0,0,,,,,,
Sunyogo,Non-pharmaceuticals,,,,7,42.8571,10.0,,0,0,0,0,1,,,0,0,1,10
Feroglobin  plus Syrup,Pharmaceuticals,,2212141313156,,119,47.0588,175.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Mark 2 Inhaler,Pharmaceuticals,,2307212035126,,15,53.3333,23.0,,0,0,0,0,1,,,,,,
Dorco deep clean tooth brush,Non-pharmaceuticals,,2211280945310,,7.14,40.056,10.0,,0,0,1,0,1,,,0,0,1,2
ca,Pharmaceuticals,,,,1,0,1.0,,0,0,0,0,0,,,,,,
One Touch Select Plus strips,Non-pharmaceuticals,,2211281034037,,5.6,51.7857,8.5,,1,1,1,0,1,Exp: 10/23,,0,0,1,2
Omal Hand sanitizer 125ml,Pharmaceuticals,,,,3,40,0.0,,0,0,0,0,0,,,,,,
Lisinopril 5mg Teva,Pharmaceuticals,,2212172312579,,14.45,66.09,24.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Penicillin Ointment,Pharmaceuticals,,2309111843079,,7,42.8571,10.0,,0,0,0,0,1,,,,,,
Aspirin sol. Tab 75mg UK accord,Pharmaceuticals,,2212191040040,,28.7,46.3415,42.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Losartan Potassium 100mg (LTP-100),Pharmaceuticals,,2212172309302,,8.92,202.6906,27.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Heaven Scent Body Cream,Pharmaceuticals,,,,17,47.0588,25.0,,1,1,0,0,1,,,,,,
Omron Thermometer,Pharmaceuticals,,,,70,42.8571,100.0,,0,0,0,0,1,,,,,,
Clarithromycin 500mg (Sandoz),Pharmaceuticals,,2212191343141,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Teething powder (ASHTON),Non-pharmaceuticals,,2211281000438,,4.2,42.8571,6.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,2
Asmadrin Tab,Pharmaceuticals,,2212180035217,,1.68,48.8095,2.5,,0,0,1,0,1,Exp: 09/26,,0,0,1,1
Lucky-V Care Mixture,Pharmaceuticals,,2211271959524,,25,41,35.25,,0,0,1,0,1,Exp: 01/23,,0,0,1,1
Lisinopril 10mg Teva,Pharmaceuticals,,2212172222151,,25,46,36.5,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Lisinopril 20mg Teva,Pharmaceuticals,,2212172312111,,21.87,60.0366,35.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Ferrous Sulphate Tab local,Pharmaceuticals,,2212141518445,,1.5,100,3.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Prostate S.A Test Biozeck,Pharmaceuticals,,2304092259536,,15,133.3333,35.0,,0,0,0,0,1,,,,,,
Ovulation Test Kit (Easy Check),Pharmaceuticals,,2212161931071,,14.28,75.07,25.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
H Pylori Blood Test (Biozek),Pharmaceuticals,,2303011848547,,10,150,25.0,,0,0,0,0,1,,,,,,
HEP B Test Biozek,Pharmaceuticals,,,,15,100,30.0,,0,0,0,0,1,,,,,,
Lancet,Pharmaceuticals,,2212161933068,,0.15,566.6667,1.0,,0,0,1,0,1,Exp: 06/23,,0,0,1,1
HAID VITB12TABS 50S,Pharmaceuticals,,,,91,40.6593,128.0,,0,0,1,0,1,,,,,,
Letavin 500mg Caps (Letap),Pharmaceuticals,,2212191309529,,8.5,41.1765,12.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Clomid 50mg Tab,Pharmaceuticals,,2212172059276,,13.2,51.5152,20.0,,0,0,1,0,1,Exp: 11/26,,0,0,1,1
Cefuroxime 500mg Tab( Pridime),Pharmaceuticals,,2212191157526,,3.5,71.4286,6.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Sufasofort Tab (para+Diclo),Pharmaceuticals,,2212190932186,,2.5,40,3.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Kmfnac (Diclo gel) 30g,Pharmaceuticals,,2212191428527,,6.1,63.9344,10.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Kmderm (Triple action) 30g,Pharmaceuticals,,2212170027338,,8.21,40.0731,11.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Dfron 100mg Supp,Pharmaceuticals,,2212191017547,,1.16,72.4138,2.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Fertiilo forte sachet,Pharmaceuticals,,2212162125073,,6.42,40.1869,9.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Zinnat Susp 125mg/5ml (100ml),Pharmaceuticals,,2211260546100,,262.63,44.6902,380.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,3
Terbinafine 250mg Tab,Pharmaceuticals,,2212191251477,,2.86,74.8252,5.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,1
Bells Olive Oil,Pharmaceuticals,,2211252354225,,28,42.8571,40.0,,0,0,1,0,1,Exp: 05/27,,0,0,1,5
Hot water bottle-jacket,Non-pharmaceuticals,,2211281010369,,98.4,47.3577,145.0,,0,0,1,0,1,,,0,0,1,2
Polygel Susp120ml,Pharmaceuticals,,2211260236216,,8.4,48.8095,12.5,,0,0,1,0,1,Exp: 05/25,,0,0,1,3
Zymax Caps 500mg (ECL),Pharmaceuticals,,2212191350187,,22.8,46.9298,33.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Seb bab bu b 200m302/851,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Seb cf cl B 100g6172851,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Seb olive cl bar 150gm,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Dermaviv Mosturising Lotion,Non-pharmaceuticals,,2211271813116,,119.28,40.0067,167.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,2
Neutriderm oil regulator,Non-pharmaceuticals,,2211271814229,,315.35,40.0032,441.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,2
Milk of magnesia 120ml,Pharmaceuticals,,2211260224312,,11.8,52.5424,18.0,,0,0,1,0,1,08/25,,0,0,1,3
Olive oil70ml (Ernest),Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Savlon Antiseptic 250ml,Non-pharmaceuticals,,2211280848086,,41.25,45.4545,60.0,,0,0,1,0,1,,,0,0,1,2
Aspanonl junior syrup,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Albendazole 400mg tabs2,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Gynicare syr,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Histergan cream,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Parlodel Tab 2.5mg,Pharmaceuticals,,2212172003064,,6.89,45.1379,10.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Amoksiklav inj 1.2g,Pharmaceuticals,,2212141626416,,42.85,40.0233,60.0,,0,0,1,0,1,Exp: 06/23,,0,0,1,1
Valderma Soap,Non-pharmaceuticals,,2211272007118,,10.75,48.8372,16.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,2
HAID VITB1 100MG TAB 90S,Pharmaceuticals,,2301221854198,,107.1,40.056,150.0,,0,0,0,0,1,,,0,0,1,2
Zinnat Susp 125mg/5ml (50ml),Pharmaceuticals,,2211260554334,,93.57,40.0021,131.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,3
Strepsils Loz.Trip.Action,Pharmaceuticals,,,,3.12,60.2564,5.0,,0,0,0,0,1,,,,,,
Bragg Apple Cider Vin 473ml,Pharmaceuticals,,,,125,40,175.0,,0,0,0,0,1,,,,,,
Perfectil Platinum 60s (Radiance),Pharmaceuticals,,2212162204099,,415.94,45.2133,604.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Bonjela Adult 16+ Gel,Pharmaceuticals,,2212191520405,,121.5,45.2675,176.5,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Cleocin T tropical,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
sordil 10mg tablet 50s,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Pabiovite high potency,Pharmaceuticals,,2212201445193,,32.14,40.0124,45.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Moduretic 5/50mg Tab,Pharmaceuticals,,2212172237247,,1.42,40.8451,2.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Izosorbid Dinitrat (Isordil) 10mg Tab,Pharmaceuticals,,2212172249134,,50,40,70.0,,0,0,1,0,1,Exp: 09/25,,0,0,1,1
Lexofen susp 150ml,Pharmaceuticals,,2211271716592,,26.9,41.2639,38.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,2
Para-Denk 125 Suppository,Pharmaceuticals,,2212172109070,,4.81,45.5301,7.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Ultra vitamin d3 3000iu,Pharmaceuticals,,2212162251406,,57.14,40.007,80.0,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
BN cranberry 500mg 30s,Pharmaceuticals,,,,0,40,0.0,,0,0,0,0,0,,,,,,
Adutwumwaa caps,Pharmaceuticals,,2211271642396,,12.5,40,17.5,,0,0,1,0,1,Exp: 07/24,,0,0,1,3
Abyvita syrup,Pharmaceuticals,,2212141347243,,16.5,45.4545,24.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Becoactin syrup 200ml,Pharmaceuticals,,2212141407398,,17,47.0588,25.0,,0,0,1,0,1,Exp: 10/25,,0,0,1,1
Acne clear soap,Non-pharmaceuticals,,2211272016486,,23.99,45.8941,35.0,,0,0,1,0,1,,,0,0,1,2
Acne Treatment soap,Non-pharmaceuticals,,2211272013348,,23.99,45.8941,35.0,,0,0,1,0,1,,,0,0,1,2
Benylin Infant Cough Syr,Pharmaceuticals,,2212141249233,,61.87,45.4663,90.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
